schema_version,style_id,style_slug,color_id,color_name,color_name_normalized,dominant_hex,pattern_type,color_family,image_url,gallery_image_urls,product_url,brand_name,source_site,product_title,category,is_apparel,price_raw,price,currency,materials_raw_or_page_text,materials_snippet,scrape_status,audience,subcategory,sizes_available,waist_sizes,length,natural_fiber_percent,synthetic_fiber_percent,is_100pct_natural,is_loomi_approved,fiber_families,synthetic_fibers_present,care_level,description,fabric_breakdown_pretty,fabric_tags,occasion_tag,sku,color_code,fit_type,care_instructions,product_weight,country_of_origin,sustainability_tags,season,collection_name
3,488e61a4334a,big-sur-jogger-1,488e61a4334a-6c64cad04940,Walnut / S,Walnut / S,,Solid,Walnut / S,https://www.buddhapants.com/cdn/shop/files/Buddha_Pants_r1_04Q_8443_copy.jpg,,https://www.buddhapants.com/products/big-sur-jogger-1,Buddha Pants,www.buddhapants.com,Big Sur Jogger,Apparel,True,$108.00,108.0,USD,"The most comfortable pants you’ll ever own!
Introducing the New Big Sur Joggers
Your new go-to joggers, crafted from 100% bamboo cotton for an ultra-soft, breathable feel. Available in three playful colors, these joggers are designed for total comfort—you may never want to take them off.
One of our special Limited Release products – Order now before they’re gone!","The most comfortable pants you’ll ever own!
Introducing the New Big Sur Joggers
Your new go-to joggers, crafted from 100% bamboo cotton for an ultra-soft, breathable feel. Available in three playful c",ok,Women,Bottoms,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,100.0,False,False,cotton,,Easy Care,"Big Sur Jogger. The most comfortable pants you’ll ever own!
Introducing the New Big Sur Joggers
Your new go-to joggers, crafted from 100% bamboo cotton for an ultra-soft, breathable feel. Perfect addition to your apparel collection.",100% bamboo cotton for an ultra-soft,COTTON,Off-Duty & Travel,BigSur-Black-XS,73c71e9d176a,Regular,,,,organic,Spring/Summer,
3,488e61a4334a,big-sur-jogger-1,488e61a4334a-45d3d6bd1915,Walnut / M,Walnut / M,,Solid,Walnut / M,https://www.buddhapants.com/cdn/shop/files/Buddha_Pants_r1_04Q_8443_copy.jpg,,https://www.buddhapants.com/products/big-sur-jogger-1,Buddha Pants,www.buddhapants.com,Big Sur Jogger,Apparel,True,$108.00,108.0,USD,"The most comfortable pants you’ll ever own!
Introducing the New Big Sur Joggers
Your new go-to joggers, crafted from 100% bamboo cotton for an ultra-soft, breathable feel. Available in three playful colors, these joggers are designed for total comfort—you may never want to take them off.
One of our special Limited Release products – Order now before they’re gone!","The most comfortable pants you’ll ever own!
Introducing the New Big Sur Joggers
Your new go-to joggers, crafted from 100% bamboo cotton for an ultra-soft, breathable feel. Available in three playful c",ok,Women,Bottoms,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,100.0,False,False,cotton,,Easy Care,"Big Sur Jogger. The most comfortable pants you’ll ever own!
Introducing the New Big Sur Joggers
Your new go-to joggers, crafted from 100% bamboo cotton for an ultra-soft, breathable feel. Perfect addition to your apparel collection.",100% bamboo cotton for an ultra-soft,COTTON,Off-Duty & Travel,BigSur-Black-XS,7b71f958392f,Regular,,,,organic,Spring/Summer,
3,488e61a4334a,big-sur-jogger-1,488e61a4334a-d088698872fe,Walnut / L,Walnut / L,,Solid,Walnut / L,https://www.buddhapants.com/cdn/shop/files/Buddha_Pants_r1_04Q_8443_copy.jpg,,https://www.buddhapants.com/products/big-sur-jogger-1,Buddha Pants,www.buddhapants.com,Big Sur Jogger,Apparel,True,$108.00,108.0,USD,"The most comfortable pants you’ll ever own!
Introducing the New Big Sur Joggers
Your new go-to joggers, crafted from 100% bamboo cotton for an ultra-soft, breathable feel. Available in three playful colors, these joggers are designed for total comfort—you may never want to take them off.
One of our special Limited Release products – Order now before they’re gone!","The most comfortable pants you’ll ever own!
Introducing the New Big Sur Joggers
Your new go-to joggers, crafted from 100% bamboo cotton for an ultra-soft, breathable feel. Available in three playful c",ok,Women,Bottoms,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,100.0,False,False,cotton,,Easy Care,"Big Sur Jogger. The most comfortable pants you’ll ever own!
Introducing the New Big Sur Joggers
Your new go-to joggers, crafted from 100% bamboo cotton for an ultra-soft, breathable feel. Perfect addition to your apparel collection.",100% bamboo cotton for an ultra-soft,COTTON,Off-Duty & Travel,BigSur-Black-XS,35e3329b872c,Regular,,,,organic,Spring/Summer,
3,488e61a4334a,big-sur-jogger-1,488e61a4334a-c42d11e8b1e3,Walnut / Xl,Walnut / Xl,,Solid,Walnut / Xl,https://www.buddhapants.com/cdn/shop/files/Buddha_Pants_r1_04Q_8443_copy.jpg,,https://www.buddhapants.com/products/big-sur-jogger-1,Buddha Pants,www.buddhapants.com,Big Sur Jogger,Apparel,True,$108.00,108.0,USD,"The most comfortable pants you’ll ever own!
Introducing the New Big Sur Joggers
Your new go-to joggers, crafted from 100% bamboo cotton for an ultra-soft, breathable feel. Available in three playful colors, these joggers are designed for total comfort—you may never want to take them off.
One of our special Limited Release products – Order now before they’re gone!","The most comfortable pants you’ll ever own!
Introducing the New Big Sur Joggers
Your new go-to joggers, crafted from 100% bamboo cotton for an ultra-soft, breathable feel. Available in three playful c",ok,Women,Bottoms,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,100.0,False,False,cotton,,Easy Care,"Big Sur Jogger. The most comfortable pants you’ll ever own!
Introducing the New Big Sur Joggers
Your new go-to joggers, crafted from 100% bamboo cotton for an ultra-soft, breathable feel. Perfect addition to your apparel collection.",100% bamboo cotton for an ultra-soft,COTTON,Off-Duty & Travel,BigSur-Black-XS,3ce2e647f84a,Regular,,,,organic,Spring/Summer,
3,cec70e3bffaa,berkeley-hoodie,cec70e3bffaa-01d299cc5d6b,Black / Xs,Black,,Solid,Black,https://www.buddhapants.com/cdn/shop/files/web-a5-BuddhaPants_r1_04Q_7108.jpg,,https://www.buddhapants.com/products/berkeley-hoodie,Buddha Pants,www.buddhapants.com,Berkeley Hoodie,Apparel,True,$98.00,98.0,USD,,,missing_materials,Women,Tops,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Berkeley Hoodie. Perfect addition to your apparel collection.,,,Active & Fitness,Berkeley-Black-XS,347da0cd7eee,Regular,,,,organic,Spring/Summer,
3,cec70e3bffaa,berkeley-hoodie,cec70e3bffaa-64c5798a2580,Grey / Xs,Gray,,Solid,Gray,https://www.buddhapants.com/cdn/shop/files/web-a5-BuddhaPants_r1_04Q_7108.jpg,,https://www.buddhapants.com/products/berkeley-hoodie,Buddha Pants,www.buddhapants.com,Berkeley Hoodie,Apparel,True,$98.00,98.0,USD,,,missing_materials,Women,Tops,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Berkeley Hoodie. Perfect addition to your apparel collection.,,,Active & Fitness,Berkeley-Black-XS,6cc8ee844e34,Regular,,,,organic,Spring/Summer,
3,cec70e3bffaa,berkeley-hoodie,cec70e3bffaa-316c1a9ea0a3,Black / S,Black,,Solid,Black,https://www.buddhapants.com/cdn/shop/files/web-a5-BuddhaPants_r1_04Q_7108.jpg,,https://www.buddhapants.com/products/berkeley-hoodie,Buddha Pants,www.buddhapants.com,Berkeley Hoodie,Apparel,True,$98.00,98.0,USD,,,missing_materials,Women,Tops,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Berkeley Hoodie. Perfect addition to your apparel collection.,,,Active & Fitness,Berkeley-Black-XS,95b0cd650035,Regular,,,,organic,Spring/Summer,
3,cec70e3bffaa,berkeley-hoodie,cec70e3bffaa-4e43a6fab06e,Black / M,Black,,Solid,Black,https://www.buddhapants.com/cdn/shop/files/web-a5-BuddhaPants_r1_04Q_7108.jpg,,https://www.buddhapants.com/products/berkeley-hoodie,Buddha Pants,www.buddhapants.com,Berkeley Hoodie,Apparel,True,$98.00,98.0,USD,,,missing_materials,Women,Tops,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Berkeley Hoodie. Perfect addition to your apparel collection.,,,Active & Fitness,Berkeley-Black-XS,e74ee3899c3b,Regular,,,,organic,Spring/Summer,
3,cec70e3bffaa,berkeley-hoodie,cec70e3bffaa-60b6f506d81d,Black / L,Black,,Solid,Black,https://www.buddhapants.com/cdn/shop/files/web-a5-BuddhaPants_r1_04Q_7108.jpg,,https://www.buddhapants.com/products/berkeley-hoodie,Buddha Pants,www.buddhapants.com,Berkeley Hoodie,Apparel,True,$98.00,98.0,USD,,,missing_materials,Women,Tops,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Berkeley Hoodie. Perfect addition to your apparel collection.,,,Active & Fitness,Berkeley-Black-XS,01a4bbc49a4b,Regular,,,,organic,Spring/Summer,
3,cec70e3bffaa,berkeley-hoodie,cec70e3bffaa-3b8cf5e755f8,Black / Xl,Black,,Solid,Black,https://www.buddhapants.com/cdn/shop/files/web-a5-BuddhaPants_r1_04Q_7108.jpg,,https://www.buddhapants.com/products/berkeley-hoodie,Buddha Pants,www.buddhapants.com,Berkeley Hoodie,Apparel,True,$98.00,98.0,USD,,,missing_materials,Women,Tops,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Berkeley Hoodie. Perfect addition to your apparel collection.,,,Active & Fitness,Berkeley-Black-XS,7cd02284ef07,Regular,,,,organic,Spring/Summer,
3,cec70e3bffaa,berkeley-hoodie,cec70e3bffaa-e0f65fcc6aa7,Grey / S,Gray,,Solid,Gray,https://www.buddhapants.com/cdn/shop/files/web-a5-BuddhaPants_r1_04Q_7108.jpg,,https://www.buddhapants.com/products/berkeley-hoodie,Buddha Pants,www.buddhapants.com,Berkeley Hoodie,Apparel,True,$98.00,98.0,USD,,,missing_materials,Women,Tops,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Berkeley Hoodie. Perfect addition to your apparel collection.,,,Active & Fitness,Berkeley-Black-XS,43bad3e6c8f4,Regular,,,,organic,Spring/Summer,
3,cec70e3bffaa,berkeley-hoodie,cec70e3bffaa-a6cd2b3d8de6,Grey / M,Gray,,Solid,Gray,https://www.buddhapants.com/cdn/shop/files/web-a5-BuddhaPants_r1_04Q_7108.jpg,,https://www.buddhapants.com/products/berkeley-hoodie,Buddha Pants,www.buddhapants.com,Berkeley Hoodie,Apparel,True,$98.00,98.0,USD,,,missing_materials,Women,Tops,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Berkeley Hoodie. Perfect addition to your apparel collection.,,,Active & Fitness,Berkeley-Black-XS,56be1e5e7821,Regular,,,,organic,Spring/Summer,
3,cec70e3bffaa,berkeley-hoodie,cec70e3bffaa-7860070d5d97,Grey / L,Gray,,Solid,Gray,https://www.buddhapants.com/cdn/shop/files/web-a5-BuddhaPants_r1_04Q_7108.jpg,,https://www.buddhapants.com/products/berkeley-hoodie,Buddha Pants,www.buddhapants.com,Berkeley Hoodie,Apparel,True,$98.00,98.0,USD,,,missing_materials,Women,Tops,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Berkeley Hoodie. Perfect addition to your apparel collection.,,,Active & Fitness,Berkeley-Black-XS,d0701da62099,Regular,,,,organic,Spring/Summer,
3,cec70e3bffaa,berkeley-hoodie,cec70e3bffaa-8b67cf8cc0ea,Grey / Xl,Gray,,Solid,Gray,https://www.buddhapants.com/cdn/shop/files/web-a5-BuddhaPants_r1_04Q_7108.jpg,,https://www.buddhapants.com/products/berkeley-hoodie,Buddha Pants,www.buddhapants.com,Berkeley Hoodie,Apparel,True,$98.00,98.0,USD,,,missing_materials,Women,Tops,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,0,False,False,,,Easy Care,Berkeley Hoodie. Perfect addition to your apparel collection.,,,Active & Fitness,Berkeley-Black-XS,d6c89527fb81,Regular,,,,organic,Spring/Summer,
3,07ac606ded86,bali-pants,07ac606ded86-01d299cc5d6b,Black / Xs,Floral,,Solid,Floral,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1196-cropped.jpg,,https://www.buddhapants.com/products/bali-pants,Buddha Pants,www.buddhapants.com,Bali Pant,Apparel,True,$95.00,95.0,USD,"Discover the most comfortable pants you’ll ever own!
New Bali Pants – Just In!


Wildflower/Marble: 80% cotton, 20% linen

Solids: 100% cotton

These smocked Bali Harem Pants are made to move with you, from yoga sessions to evenings out. Designed for all-day wear, they’re as effortlessly stylish as they are comfortable.
Limited edition – Order now before they’re gone!
Find your perfect fit with our Size Guide.","Discover the most comfortable pants you’ll ever own!
New Bali Pants – Just In!


Wildflower/Marble: 80% cotton, 20% linen

Solids: 100% cotton

These smocked Bali Harem Pants are made to move with you",ok,Women,Bottoms,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,100.0,False,False,cotton|linen,,Easy Care,"Bali Pant. Discover the most comfortable pants you’ll ever own!
New Bali Pants – Just In!


Wildflower/Marble: 80% cotton, 20% linen

Solids: 100% cotton

These smocked Bali Harem Pants are made to move with you. Perfect addition to your apparel collection.","100% cotton, 20% linen",COTTON + LINEN BLEND,Off-Duty & Travel,Bali-Black-XS,559a85551dde,Regular,,,,organic,Spring/Summer,
3,07ac606ded86,bali-pants,07ac606ded86-316c1a9ea0a3,Black / S,Floral,,Solid,Floral,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1196-cropped.jpg,,https://www.buddhapants.com/products/bali-pants,Buddha Pants,www.buddhapants.com,Bali Pant,Apparel,True,$95.00,95.0,USD,"Discover the most comfortable pants you’ll ever own!
New Bali Pants – Just In!


Wildflower/Marble: 80% cotton, 20% linen

Solids: 100% cotton

These smocked Bali Harem Pants are made to move with you, from yoga sessions to evenings out. Designed for all-day wear, they’re as effortlessly stylish as they are comfortable.
Limited edition – Order now before they’re gone!
Find your perfect fit with our Size Guide.","Discover the most comfortable pants you’ll ever own!
New Bali Pants – Just In!


Wildflower/Marble: 80% cotton, 20% linen

Solids: 100% cotton

These smocked Bali Harem Pants are made to move with you",ok,Women,Bottoms,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,100.0,False,False,cotton|linen,,Easy Care,"Bali Pant. Discover the most comfortable pants you’ll ever own!
New Bali Pants – Just In!


Wildflower/Marble: 80% cotton, 20% linen

Solids: 100% cotton

These smocked Bali Harem Pants are made to move with you. Perfect addition to your apparel collection.","100% cotton, 20% linen",COTTON + LINEN BLEND,Off-Duty & Travel,Bali-Black-XS,66e0a645e78f,Regular,,,,organic,Spring/Summer,
3,07ac606ded86,bali-pants,07ac606ded86-4e43a6fab06e,Black / M,Floral,,Solid,Floral,https://www.buddhapants.com/cdn/shop/products/2.23.2023-Buddha-Pants-Ecom-1196-cropped.jpg,,https://www.buddhapants.com/products/bali-pants,Buddha Pants,www.buddhapants.com,Bali Pant,Apparel,True,$95.00,95.0,USD,"Discover the most comfortable pants you’ll ever own!
New Bali Pants – Just In!


Wildflower/Marble: 80% cotton, 20% linen

Solids: 100% cotton

These smocked Bali Harem Pants are made to move with you, from yoga sessions to evenings out. Designed for all-day wear, they’re as effortlessly stylish as they are comfortable.
Limited edition – Order now before they’re gone!
Find your perfect fit with our Size Guide.","Discover the most comfortable pants you’ll ever own!
New Bali Pants – Just In!


Wildflower/Marble: 80% cotton, 20% linen

Solids: 100% cotton

These smocked Bali Harem Pants are made to move with you",ok,Women,Bottoms,XS|S|M|L|XL|0|2|4|6|8|10|12|14|16|18,,Tall,0,100.0,False,False,cotton|linen,,Easy Care,"Bali Pant. Discover the most comfortable pants you’ll ever own!
New Bali Pants – Just In!


Wildflower/Marble: 80% cotton, 20% linen

Solids: 100% cotton

These smocked Bali Harem Pants are made to move with you. Perfect addition to your apparel collection.","100% cotton, 20% linen",COTTON + LINEN BLEND,Off-Duty & Travel,Bali-Black-XS,81afb37f9f60,Regular,,,,organic,Spring/Summer,
